tpep_pickup_datetime,PULocationID,fare_amount,trip_distance
2025-02-01 00:21:36,158,19.8,4.03
2025-02-01 00:21:36,234,19.01,3.2
2025-02-01 00:21:36,158,16.3,2.27
2025-02-01 00:21:37,132,78.6,19.4
2025-02-01 00:21:37,262,19.1,3.66
2025-02-01 00:21:37,79,19.1,3.47
2025-02-01 00:21:37,79,12.07,1.4
2025-02-01 00:21:38,181,21.18,3.57
2025-02-01 00:21:38,164,27.5,5.99
2025-02-01 00:21:38,256,29.3,6.04
2025-02-01 00:21:38,114,7.2,0.88
2025-02-01 00:21:39,186,11.51,1.41
2025-02-01 00:21:39,158,10.7,2.0
2025-02-01 00:21:40,114,15.6,1.84
2025-02-01 00:21:41,68,9.53,0.97
2025-02-01 00:21:41,137,10.0,1.12
2025-02-01 00:21:41,48,12.1,2.22
2025-02-01 00:21:41,79,15.46,1.95
2025-02-01 00:21:42,144,24.73,3.98
2025-02-01 00:21:42,162,10.0,1.9
2025-02-01 00:21:43,45,30.65,5.09
2025-02-01 00:21:43,4,24.0,4.76
2025-02-01 00:21:43,79,12.1,2.0
2025-02-01 00:21:43,37,21.0,4.82
2025-02-01 00:21:43,132,21.9,4.4
2025-02-01 00:21:44,144,7.2,0.72
2025-02-01 00:21:45,158,16.3,2.59
2025-02-01 00:21:45,148,9.3,1.1
2025-02-01 00:21:45,249,13.5,2.5
2025-02-01 00:21:46,262,6.5,0.9
2025-02-01 00:21:46,79,9.3,1.09
2025-02-01 00:21:46,263,23.3,5.05
2025-02-01 00:21:48,237,38.5,10.3
2025-02-01 00:21:48,107,9.3,1.2
2025-02-01 00:21:48,107,14.34,1.55
2025-02-01 00:21:48,100,29.0,8.26
2025-02-01 00:21:49,264,39.4,7.26
2025-02-01 00:21:49,161,23.67,3.95
2025-02-01 00:21:49,186,12.06,1.5
2025-02-01 00:21:49,141,13.5,2.2
2025-02-01 00:21:50,116,7.9,1.1
2025-02-01 00:21:50,33,22.75,6.88
2025-02-01 00:21:51,107,14.9,3.2
2025-02-01 00:21:51,230,26.13,5.21
2025-02-01 00:21:51,137,12.63,1.6
2025-02-01 00:21:52,113,10.0,1.7
2025-02-01 00:21:54,226,18.97,5.69
2025-02-01 00:21:55,239,17.91,5.78
2025-02-01 00:21:56,211,30.3,5.3
2025-02-01 00:21:57,114,8.6,0.84
2025-02-01 00:21:57,112,26.73,6.94
2025-02-01 00:21:58,186,10.0,1.33
2025-02-01 00:21:58,163,14.9,2.53
2025-02-01 00:21:59,158,38.7,9.3
2025-02-01 00:21:59,79,18.01,2.26
2025-02-01 00:22:00,164,16.45,2.79
2025-02-01 00:22:00,186,20.08,3.25
2025-02-01 00:22:00,13,23.23,3.66
2025-02-01 00:22:01,68,10.28,0.9
2025-02-01 00:22:02,200,20.33,4.9
2025-02-01 00:22:02,148,13.74,1.16
2025-02-01 00:22:02,79,14.69,1.62
2025-02-01 00:22:02,90,12.1,1.69
2025-02-01 00:22:02,114,11.42,0.91
2025-02-01 00:22:02,249,14.16,2.11
2025-02-01 00:22:03,79,9.3,1.26
2025-02-01 00:22:03,68,20.59,4.15
2025-02-01 00:22:03,230,12.8,2.32
2025-02-01 00:22:04,263,17.0,3.2
2025-02-01 00:22:05,234,19.1,4.08
2025-02-01 00:22:05,186,38.0,8.63
2025-02-01 00:22:05,234,17.0,2.83
2025-02-01 00:22:05,107,5.1,0.3
2025-02-01 00:22:06,237,17.58,4.1
2025-02-01 00:22:07,48,14.9,3.14
2025-02-01 00:22:07,246,31.04,7.23
2025-02-01 00:22:07,230,14.9,2.95
2025-02-01 00:22:07,263,9.13,2.1
2025-02-01 00:22:08,74,20.0,3.92
2025-02-01 00:22:08,114,6.5,0.7
2025-02-01 00:22:08,161,6.5,0.75
2025-02-01 00:22:08,249,25.42,5.9
2025-02-01 00:22:10,249,12.1,1.86
2025-02-01 00:22:10,79,13.36,1.59
2025-02-01 00:22:11,234,15.61,1.34
2025-02-01 00:22:11,232,11.4,1.57
2025-02-01 00:22:12,114,42.9,8.98
2025-02-01 00:22:12,233,16.08,3.32
2025-02-01 00:22:12,88,28.2,6.8
2025-02-01 00:22:12,87,29.68,6.71
2025-02-01 00:22:12,114,15.46,2.2
2025-02-01 00:22:13,48,12.8,1.89
2025-02-01 00:22:13,164,8.6,1.13
2025-02-01 00:22:13,249,6.5,0.83
2025-02-01 00:22:14,114,8.24,0.78
2025-02-01 00:22:14,261,53.4,12.55
2025-02-01 00:22:16,163,26.1,4.63
2025-02-01 00:22:16,79,12.51,1.5
2025-02-01 00:22:17,140,35.2,8.3
2025-02-01 00:22:17,246,17.26,2.68
2025-02-01 00:22:18,249,17.63,1.84
2025-02-01 00:22:19,249,11.45,1.0
2025-02-01 00:22:20,148,19.1,2.8
2025-02-01 00:22:20,158,14.9,2.76
2025-02-01 00:22:20,87,23.07,5.48
2025-02-01 00:22:23,249,11.4,1.79
2025-02-01 00:22:24,144,31.51,4.22
2025-02-01 00:22:24,79,9.99,0.81
2025-02-01 00:22:25,193,21.9,4.27
2025-02-01 00:22:25,79,20.98,3.29
2025-02-01 00:22:26,79,15.6,2.67
2025-02-01 00:22:26,144,7.9,1.35
2025-02-01 00:22:26,164,8.43,0.68
2025-02-01 00:22:27,249,10.7,0.9
2025-02-01 00:22:27,144,12.1,1.5
2025-02-01 00:22:28,148,19.1,2.88
2025-02-01 00:22:28,45,53.4,13.55
2025-02-01 00:22:31,246,12.74,1.66
2025-02-01 00:22:31,249,17.7,2.68
2025-02-01 00:22:32,231,14.9,2.49
2025-02-01 00:22:33,114,11.95,1.13
2025-02-01 00:22:34,163,12.1,2.22
2025-02-01 00:22:34,113,14.01,2.11
2025-02-01 00:22:35,125,17.65,2.41
2025-02-01 00:22:36,164,33.65,6.2
2025-02-01 00:22:36,232,14.2,1.93
2025-02-01 00:22:37,90,15.61,0.78
2025-02-01 00:22:38,48,24.7,5.01
2025-02-01 00:22:38,114,28.9,5.08
2025-02-01 00:22:38,125,8.99,1.11
2025-02-01 00:22:38,186,7.2,1.13
2025-02-01 00:22:38,90,10.78,1.64
2025-02-01 00:22:39,142,14.2,2.4
2025-02-01 00:22:40,132,35.9,8.3
2025-02-01 00:22:40,164,8.52,1.3
2025-02-01 00:22:40,163,14.2,2.46
2025-02-01 00:22:40,236,23.05,6.37
2025-02-01 00:22:41,90,7.9,1.1
2025-02-01 00:22:41,249,18.4,2.62
2025-02-01 00:22:41,158,9.3,1.61
2025-02-01 00:22:42,249,11.08,0.46
2025-02-01 00:22:43,79,9.3,1.13
2025-02-01 00:22:43,236,5.76,1.11
2025-02-01 00:22:43,230,22.51,3.3
2025-02-01 00:22:44,4,14.53,1.0
2025-02-01 00:22:45,161,12.8,1.94
2025-02-01 00:22:45,148,17.82,2.1
2025-02-01 00:22:45,148,5.1,0.3
2025-02-01 00:22:46,148,14.2,2.2
2025-02-01 00:22:46,261,15.6,2.83
2025-02-01 00:22:46,211,12.1,1.33
2025-02-01 00:22:47,79,13.5,1.36
2025-02-01 00:22:48,79,29.6,6.9
2025-02-01 00:22:49,249,15.6,1.8
2025-02-01 00:22:49,249,12.1,1.7
2025-02-01 00:22:50,263,11.4,2.26
2025-02-01 00:22:51,246,30.27,4.35
2025-02-01 00:22:51,79,14.32,1.0
2025-02-01 00:22:51,233,6.84,0.94
2025-02-01 00:22:52,239,12.8,2.3
2025-02-01 00:22:52,79,6.5,0.6
2025-02-01 00:22:53,148,9.78,1.08
2025-02-01 00:22:54,36,22.02,5.41
2025-02-01 00:22:54,263,19.47,4.56
2025-02-01 00:22:54,79,8.6,1.41
2025-02-01 00:22:55,48,9.4,1.28
2025-02-01 00:22:55,230,7.9,1.1
2025-02-01 00:22:55,113,15.61,1.7
2025-02-01 00:22:56,79,10.7,1.4
2025-02-01 00:22:56,163,8.6,0.96
2025-02-01 00:22:56,148,5.8,0.6
2025-02-01 00:22:56,234,6.5,0.81
2025-02-01 00:22:57,158,13.57,1.61
2025-02-01 00:22:57,88,20.0,3.35
2025-02-01 00:22:58,233,11.91,2.19
2025-02-01 00:22:58,42,34.89,8.83
2025-02-01 00:22:59,164,15.6,3.15
2025-02-01 00:22:59,90,7.2,0.84
2025-02-01 00:22:59,144,8.6,1.07
2025-02-01 00:23:00,132,110.8,27.84
2025-02-01 00:23:00,79,15.17,2.21
2025-02-01 00:23:00,113,13.0,0.04
2025-02-01 00:23:00,79,18.62,2.66
2025-02-01 00:23:00,88,10.0,1.21
2025-02-01 00:23:00,234,12.26,1.83
2025-02-01 00:23:01,79,27.5,6.35
2025-02-01 00:23:03,170,10.85,1.42
2025-02-01 00:23:03,100,14.43,1.94
2025-02-01 00:23:04,79,10.7,1.45
2025-02-01 00:23:05,230,24.5,4.06
2025-02-01 00:23:05,87,38.7,9.08
2025-02-01 00:23:06,79,7.9,0.88
2025-02-01 00:23:06,113,21.02,3.31
2025-02-01 00:23:07,79,12.8,2.4
2025-02-01 00:23:07,107,12.83,1.69
2025-02-01 00:23:08,144,10.0,1.1
2025-02-01 00:23:10,211,10.61,0.8
2025-02-01 00:23:11,261,16.3,3.3
2025-02-01 00:23:11,249,12.93,1.63
2025-02-01 00:23:12,48,10.58,1.65
2025-02-01 00:23:12,79,14.9,1.82
2025-02-01 00:23:12,148,16.3,2.6
2025-02-01 00:23:14,43,16.3,3.05
2025-02-01 00:23:14,79,9.3,1.34
2025-02-01 00:23:14,137,10.52,1.46
2025-02-01 00:23:15,224,10.99,1.5
2025-02-01 00:23:15,237,7.2,0.95
2025-02-01 00:23:15,249,8.6,1.0
2025-02-01 00:23:16,68,5.1,0.64
2025-02-01 00:23:16,209,15.74,2.2
2025-02-01 00:23:17,79,19.1,3.8
2025-02-01 00:23:17,161,10.92,2.05
2025-02-01 00:23:18,230,9.3,1.22
2025-02-01 00:23:18,161,14.91,3.72
2025-02-01 00:23:18,142,11.4,1.95
2025-02-01 00:23:18,226,26.3,6.7
2025-02-01 00:23:19,132,70.0,17.74
2025-02-01 00:23:20,148,34.0,8.3
2025-02-01 00:23:21,186,22.33,3.1
2025-02-01 00:23:22,186,12.8,1.95
2025-02-01 00:23:22,48,6.71,0.74
2025-02-01 00:23:23,113,10.7,1.51
2025-02-01 00:23:23,45,22.6,5.0
2025-02-01 00:23:24,158,24.46,3.69
2025-02-01 00:23:25,144,6.5,0.55
2025-02-01 00:23:25,249,12.85,1.28
2025-02-01 00:23:26,107,15.83,1.8
2025-02-01 00:23:27,79,10.7,1.14
2025-02-01 00:23:27,141,12.1,2.21
2025-02-01 00:23:28,249,22.6,3.2
2025-02-01 00:23:29,137,7.2,0.9
2025-02-01 00:23:29,170,20.58,4.07
2025-02-01 00:23:29,230,17.34,2.9
2025-02-01 00:23:30,132,70.0,21.23
2025-02-01 00:23:30,88,26.1,5.13
2025-02-01 00:23:30,68,25.79,7.46
2025-02-01 00:23:30,90,10.7,1.76
2025-02-01 00:23:30,148,21.2,3.76
2025-02-01 00:23:31,90,7.2,1.31
2025-02-01 00:23:31,79,9.97,1.05
2025-02-01 00:23:31,211,18.83,2.87
2025-02-01 00:23:31,48,9.3,1.51
2025-02-01 00:23:32,158,10.7,1.8
2025-02-01 00:23:32,144,7.2,0.74
2025-02-01 00:23:33,74,10.11,1.56
2025-02-01 00:23:34,161,15.61,0.78
2025-02-01 00:23:34,249,11.4,1.8
2025-02-01 00:23:35,230,19.8,3.23
2025-02-01 00:23:36,231,17.0,2.56
2025-02-01 00:23:36,255,21.62,3.03
2025-02-01 00:23:37,264,5.1,0.5
2025-02-01 00:23:37,256,16.78,2.7
2025-02-01 00:23:38,229,7.2,1.07
2025-02-01 00:23:38,170,14.94,3.02
2025-02-01 00:23:38,164,9.3,1.5
2025-02-01 00:23:39,107,20.92,2.53
2025-02-01 00:23:39,48,12.1,2.31
2025-02-01 00:23:40,148,15.6,2.97
2025-02-01 00:23:40,80,13.52,1.9
2025-02-01 00:23:41,158,20.5,3.27
2025-02-01 00:23:42,148,11.4,1.44
2025-02-01 00:23:42,38,52.27,16.95
2025-02-01 00:23:42,107,9.47,1.3
2025-02-01 00:23:42,249,10.42,0.82
2025-02-01 00:23:43,162,6.5,0.73
2025-02-01 00:23:43,211,23.3,3.83
2025-02-01 00:23:43,161,5.8,0.52
2025-02-01 00:23:44,164,11.4,1.35
2025-02-01 00:23:44,161,15.91,2.37
2025-02-01 00:23:44,107,30.27,5.5
2025-02-01 00:23:44,107,7.17,0.42
2025-02-01 00:23:44,170,13.5,2.74
2025-02-01 00:23:45,114,16.3,2.7
2025-02-01 00:23:45,164,12.79,1.71
2025-02-01 00:23:45,158,17.49,2.55
2025-02-01 00:23:46,143,14.2,2.52
2025-02-01 00:23:46,249,13.5,1.62
2025-02-01 00:23:46,90,15.35,2.38
2025-02-01 00:23:46,230,10.0,1.75
2025-02-01 00:23:49,158,23.3,5.08
2025-02-01 00:23:50,249,21.9,4.59
2025-02-01 00:23:50,79,18.74,2.91
2025-02-01 00:23:51,158,14.2,1.9
2025-02-01 00:23:52,234,8.6,1.21
2025-02-01 00:23:53,90,4.4,0.54
2025-02-01 00:23:54,48,6.5,1.0
2025-02-01 00:23:54,186,10.64,1.2
2025-02-01 00:23:55,144,10.74,1.07
2025-02-01 00:23:55,41,21.2,3.2
2025-02-01 00:23:57,246,8.6,1.11
2025-02-01 00:23:57,263,10.0,1.6
2025-02-01 00:23:57,80,19.57,3.76
2025-02-01 00:23:59,144,18.4,3.2
2025-02-01 00:23:59,231,40.31,7.4
2025-02-01 00:24:00,68,17.71,3.21
2025-02-01 00:24:00,114,18.26,2.2
2025-02-01 00:24:00,37,24.28,4.64
2025-02-01 00:24:00,144,21.25,3.44
2025-02-01 00:24:01,163,10.7,1.76
2025-02-01 00:24:01,249,10.0,1.4
2025-02-01 00:24:01,148,30.0,5.57
2025-02-01 00:24:01,255,19.33,2.8
2025-02-01 00:24:01,237,10.0,1.36
2025-02-01 00:24:02,107,13.5,2.21
2025-02-01 00:24:03,230,17.0,3.17
2025-02-01 00:24:03,226,20.14,4.34
2025-02-01 00:24:03,162,17.76,2.93
2025-02-01 00:24:04,234,10.12,0.91
2025-02-01 00:24:04,236,16.3,2.9
2025-02-01 00:24:04,151,40.1,7.31
2025-02-01 00:24:04,158,10.7,2.0
2025-02-01 00:24:05,90,12.84,1.9
2025-02-01 00:24:05,144,10.7,1.5
2025-02-01 00:24:05,148,11.94,1.15
2025-02-01 00:24:05,229,24.0,5.31
2025-02-01 00:24:05,234,11.43,1.33
2025-02-01 00:24:05,249,11.4,1.3
2025-02-01 00:24:06,125,25.4,3.74
2025-02-01 00:24:07,79,7.9,0.8
2025-02-01 00:24:07,239,12.16,2.1
2025-02-01 00:24:08,107,12.26,1.61
2025-02-01 00:24:08,162,16.3,3.18
2025-02-01 00:24:09,148,14.9,2.72
2025-02-01 00:24:09,114,13.5,1.7
2025-02-01 00:24:09,148,21.32,3.7
2025-02-01 00:24:11,148,10.0,1.26
2025-02-01 00:24:11,161,14.66,2.85
2025-02-01 00:24:12,113,15.6,3.0
2025-02-01 00:24:13,237,18.02,3.03
2025-02-01 00:24:13,80,22.8,4.5
2025-02-01 00:24:13,166,14.3,3.32
2025-02-01 00:24:13,48,21.23,4.84
2025-02-01 00:24:14,68,10.0,1.59
2025-02-01 00:24:14,246,7.9,0.89
2025-02-01 00:24:14,148,35.2,7.78
2025-02-01 00:24:15,125,14.9,2.5
2025-02-01 00:24:16,45,14.73,1.46
2025-02-01 00:24:16,68,16.02,2.38
2025-02-01 00:24:16,137,19.36,2.21
2025-02-01 00:24:17,107,6.5,0.78
2025-02-01 00:24:17,246,17.07,2.74
2025-02-01 00:24:17,234,4.4,0.2
2025-02-01 00:24:17,249,13.5,2.28
2025-02-01 00:24:17,79,5.8,0.77
2025-02-01 00:24:18,113,31.0,4.75
2025-02-01 00:24:18,90,10.7,1.33
2025-02-01 00:24:19,231,7.3,0.36
2025-02-01 00:24:19,4,15.13,1.91
2025-02-01 00:24:19,148,17.7,2.96
2025-02-01 00:24:19,142,14.2,2.16
2025-02-01 00:24:19,249,20.5,3.4
2025-02-01 00:24:20,61,16.25,3.17
2025-02-01 00:24:21,79,9.9,1.01
2025-02-01 00:24:21,114,3.7,0.03
2025-02-01 00:24:21,162,6.5,0.6
2025-02-01 00:24:22,68,21.9,4.18
2025-02-01 00:24:22,231,18.33,2.1
2025-02-01 00:24:22,107,12.36,1.39
2025-02-01 00:24:22,231,8.6,0.81
2025-02-01 00:24:23,158,24.43,5.3
2025-02-01 00:24:23,148,7.2,0.83
2025-02-01 00:24:23,140,28.9,4.65
2025-02-01 00:24:24,234,16.3,3.4
2025-02-01 00:24:24,148,14.51,2.98
2025-02-01 00:24:25,256,14.82,2.28
2025-02-01 00:24:26,249,34.5,5.85
2025-02-01 00:24:27,107,11.4,2.42
2025-02-01 00:24:27,249,21.9,4.1
2025-02-01 00:24:27,249,31.3,4.4
2025-02-01 00:24:28,48,11.4,2.06
2025-02-01 00:24:28,4,20.05,3.42
2025-02-01 00:24:29,256,19.97,2.61
2025-02-01 00:24:29,164,16.3,2.2
2025-02-01 00:24:29,138,33.1,8.01
2025-02-01 00:24:30,114,7.2,0.88
2025-02-01 00:24:30,114,12.1,1.6
2025-02-01 00:24:30,88,7.2,0.6
2025-02-01 00:24:31,237,8.6,1.63
2025-02-01 00:24:31,107,19.52,3.7
2025-02-01 00:24:31,137,12.09,2.04
2025-02-01 00:24:32,79,16.74,2.29
2025-02-01 00:24:32,79,24.7,4.6
2025-02-01 00:24:32,211,16.6,2.36
2025-02-01 00:24:32,249,15.91,2.62
2025-02-01 00:24:33,158,16.59,2.18
2025-02-01 00:24:33,249,13.89,1.96
2025-02-01 00:24:33,141,10.7,2.15
2025-02-01 00:24:34,249,6.5,0.99
2025-02-01 00:24:34,148,24.7,5.52
2025-02-01 00:24:34,263,4.4,0.48
2025-02-01 00:24:34,148,16.86,1.96
2025-02-01 00:24:35,114,14.9,2.5
2025-02-01 00:24:35,233,14.67,3.31
2025-02-01 00:24:35,158,15.6,2.42
2025-02-01 00:24:36,233,17.49,3.66
2025-02-01 00:24:37,249,11.4,1.35
2025-02-01 00:24:37,231,36.11,8.86
2025-02-01 00:24:38,148,12.1,1.9
2025-02-01 00:24:39,79,17.77,2.87
2025-02-01 00:24:40,107,17.7,3.8
2025-02-01 00:24:40,36,28.35,5.42
2025-02-01 00:24:40,79,10.64,0.8
2025-02-01 00:24:40,256,22.55,4.16
2025-02-01 00:24:41,114,16.58,2.16
2025-02-01 00:24:41,132,38.0,8.2
2025-02-01 00:24:41,125,20.64,3.95
2025-02-01 00:24:43,79,7.2,0.65
2025-02-01 00:24:44,249,12.8,1.9
2025-02-01 00:24:44,48,28.66,7.4
2025-02-01 00:24:44,209,17.75,3.86
2025-02-01 00:24:44,137,10.0,0.77
2025-02-01 00:24:44,186,14.11,2.15
2025-02-01 00:24:45,148,16.82,3.19
2025-02-01 00:24:46,186,7.7,0.91
2025-02-01 00:24:46,161,10.0,1.45
2025-02-01 00:24:47,50,16.65,3.13
2025-02-01 00:24:47,113,8.6,1.28
2025-02-01 00:24:48,148,19.8,3.8
2025-02-01 00:24:48,79,38.0,7.34
2025-02-01 00:24:49,79,7.9,1.26
2025-02-01 00:24:49,231,17.0,2.5
2025-02-01 00:24:49,249,21.2,3.5
2025-02-01 00:24:50,249,10.7,0.95
2025-02-01 00:24:50,151,16.3,2.98
2025-02-01 00:24:50,140,51.3,12.6
2025-02-01 00:24:50,233,12.8,2.38
2025-02-01 00:24:51,237,11.21,1.54
2025-02-01 00:24:53,42,35.78,8.8
2025-02-01 00:24:53,249,15.91,2.2
2025-02-01 00:24:53,107,8.69,1.41
2025-02-01 00:24:53,249,9.62,0.92
2025-02-01 00:24:54,4,22.26,4.27
2025-02-01 00:24:56,164,5.8,0.62
2025-02-01 00:24:59,231,19.01,2.42
2025-02-01 00:24:59,48,12.96,1.73
2025-02-01 00:25:00,114,14.37,1.99
2025-02-01 00:25:00,79,15.89,0.32
2025-02-01 00:25:00,79,14.38,1.51
2025-02-01 00:25:00,141,29.65,5.89
2025-02-01 00:25:00,162,11.05,1.69
2025-02-01 00:25:00,249,33.39,7.01
2025-02-01 00:25:00,144,37.3,7.37
2025-02-01 00:25:00,114,24.37,3.99
2025-02-01 00:25:01,70,35.2,8.8
2025-02-01 00:25:02,33,24.18,5.01
2025-02-01 00:25:02,249,17.51,1.84
2025-02-01 00:25:03,48,7.2,1.19
2025-02-01 00:25:03,68,13.44,1.97
2025-02-01 00:25:04,246,9.3,1.3
2025-02-01 00:25:05,211,7.9,0.78
2025-02-01 00:25:05,125,9.3,1.0
2025-02-01 00:25:05,232,30.33,5.5
2025-02-01 00:25:06,162,23.06,6.99
2025-02-01 00:25:07,211,10.7,1.15
2025-02-01 00:25:07,114,16.3,3.0
2025-02-01 00:25:08,24,12.5,2.6
2025-02-01 00:25:08,79,13.54,1.27
2025-02-01 00:25:08,234,9.78,1.3
2025-02-01 00:25:08,142,5.1,0.64
2025-02-01 00:25:09,132,70.0,19.9
2025-02-01 00:25:09,249,17.0,2.86
2025-02-01 00:25:09,186,8.6,1.4
2025-02-01 00:25:10,79,8.6,1.1
2025-02-01 00:25:10,249,7.2,0.84
2025-02-01 00:25:12,234,7.88,2.51
2025-02-01 00:25:12,211,14.43,1.97
2025-02-01 00:25:12,142,13.31,2.03
2025-02-01 00:25:12,163,9.3,1.33
2025-02-01 00:25:13,236,4.4,0.33
2025-02-01 00:25:13,17,37.99,9.24
2025-02-01 00:25:13,68,12.25,2.09
2025-02-01 00:25:13,87,27.05,7.54
2025-02-01 00:25:14,113,7.55,0.7
2025-02-01 00:25:15,148,14.38,1.54
2025-02-01 00:25:15,79,13.42,1.48
2025-02-01 00:25:16,148,11.4,1.5
2025-02-01 00:25:17,100,19.8,4.19
2025-02-01 00:25:17,186,21.49,4.45
2025-02-01 00:25:17,79,16.46,1.99
2025-02-01 00:25:17,181,19.83,4.08
2025-02-01 00:25:17,263,6.5,0.92
2025-02-01 00:25:17,249,22.6,4.03
2025-02-01 00:25:17,231,19.13,2.67
2025-02-01 00:25:17,4,10.35,1.2
2025-02-01 00:25:18,125,24.79,4.0
2025-02-01 00:25:18,65,28.18,4.41
2025-02-01 00:25:18,148,16.94,1.96
2025-02-01 00:25:18,263,8.51,1.2
2025-02-01 00:25:19,79,6.5,0.6
2025-02-01 00:25:19,234,12.1,2.3
2025-02-01 00:25:20,158,10.0,1.55
2025-02-01 00:25:20,163,10.7,1.7
2025-02-01 00:25:21,113,9.3,1.16
2025-02-01 00:25:21,114,32.4,7.25
2025-02-01 00:25:21,148,5.8,0.42
2025-02-01 00:25:22,205,40.67,9.6
2025-02-01 00:25:22,114,21.2,4.0
2025-02-01 00:25:23,101,37.07,12.72
2025-02-01 00:25:24,114,7.2,0.84
2025-02-01 00:25:24,79,8.6,1.0
2025-02-01 00:25:24,148,7.9,0.83
2025-02-01 00:25:25,151,12.8,1.5
2025-02-01 00:25:25,107,14.22,1.77
2025-02-01 00:25:26,249,10.0,1.18
2025-02-01 00:25:26,249,15.6,2.28
2025-02-01 00:25:26,236,5.1,0.4
2025-02-01 00:25:27,100,19.1,3.25
2025-02-01 00:25:27,148,23.34,2.59
2025-02-01 00:25:27,113,9.3,1.02
2025-02-01 00:25:28,211,12.1,1.79
2025-02-01 00:25:28,148,17.7,2.41
2025-02-01 00:25:28,138,16.3,3.64
2025-02-01 00:25:28,4,42.2,9.88
2025-02-01 00:25:29,231,12.1,2.0
2025-02-01 00:25:29,237,7.2,1.13
2025-02-01 00:25:30,33,17.98,3.42
2025-02-01 00:25:30,249,30.07,5.4
2025-02-01 00:25:30,74,25.82,5.79
2025-02-01 00:25:30,143,5.1,0.53
2025-02-01 00:25:30,231,19.8,4.37
2025-02-01 00:25:31,161,13.48,3.15
2025-02-01 00:25:33,90,10.98,1.34
2025-02-01 00:25:33,249,15.6,1.98
2025-02-01 00:25:33,158,17.3,1.96
2025-02-01 00:25:33,79,17.0,2.44
2025-02-01 00:25:35,163,11.4,1.7
2025-02-01 00:25:36,231,11.4,1.93
2025-02-01 00:25:37,230,15.1,1.7
2025-02-01 00:25:37,255,24.71,4.54
2025-02-01 00:25:37,237,12.1,2.38
2025-02-01 00:25:38,170,7.9,1.0
2025-02-01 00:25:38,158,17.7,2.6
2025-02-01 00:25:39,234,5.1,0.49
2025-02-01 00:25:40,114,28.2,5.32
2025-02-01 00:25:40,79,14.37,0.9
2025-02-01 00:25:41,158,12.8,1.98
2025-02-01 00:25:41,79,7.2,0.9
2025-02-01 00:25:42,142,12.89,2.56
2025-02-01 00:25:42,256,25.75,4.29
2025-02-01 00:25:42,79,13.27,1.52
2025-02-01 00:25:42,42,11.11,2.56
2025-02-01 00:25:43,234,32.43,6.5
2025-02-01 00:25:44,79,18.08,2.1
2025-02-01 00:25:46,148,14.2,2.62
2025-02-01 00:25:46,232,10.7,1.7
2025-02-01 00:25:49,234,24.34,3.48
2025-02-01 00:25:49,137,12.0,1.23
2025-02-01 00:25:50,164,13.05,1.64
2025-02-01 00:25:51,48,5.8,0.78
2025-02-01 00:25:51,148,20.91,3.27
2025-02-01 00:25:51,68,12.79,1.5
2025-02-01 00:25:51,234,9.53,1.08
2025-02-01 00:25:51,164,17.0,3.8
2025-02-01 00:25:52,68,21.2,3.28
2025-02-01 00:25:52,230,11.4,1.63
2025-02-01 00:25:53,4,7.2,1.0
2025-02-01 00:25:53,161,18.4,3.56
2025-02-01 00:25:55,249,28.2,5.01
2025-02-01 00:25:55,236,9.54,1.82
2025-02-01 00:25:55,114,18.4,2.96
2025-02-01 00:25:56,48,24.75,3.97
2025-02-01 00:25:57,249,8.52,0.69
2025-02-01 00:25:57,211,26.8,4.98
2025-02-01 00:25:58,137,12.4,2.33
2025-02-01 00:25:58,87,27.12,6.66
2025-02-01 00:25:59,68,10.96,1.65
2025-02-01 00:25:59,234,13.22,1.82
2025-02-01 00:25:59,234,14.2,2.3
2025-02-01 00:25:59,107,14.9,3.12
2025-02-01 00:26:00,92,12.62,2.15
2025-02-01 00:26:00,234,21.16,1.72
2025-02-01 00:26:00,144,13.28,2.03
2025-02-01 00:26:00,148,23.26,3.56
2025-02-01 00:26:01,238,12.1,1.64
2025-02-01 00:26:01,107,12.8,2.59
2025-02-01 00:26:02,79,9.3,1.2
2025-02-01 00:26:02,249,11.22,1.44
2025-02-01 00:26:02,239,12.75,2.4
2025-02-01 00:26:02,114,15.82,2.03
2025-02-01 00:26:03,246,5.2,0.71
2025-02-01 00:26:03,161,7.9,1.04
2025-02-01 00:26:05,41,31.57,6.17
2025-02-01 00:26:05,263,4.4,0.5
2025-02-01 00:26:06,79,5.8,0.77
2025-02-01 00:26:06,79,8.6,0.89
2025-02-01 00:26:08,114,13.5,2.24
2025-02-01 00:26:08,233,11.4,1.7
2025-02-01 00:26:09,230,5.1,0.62
2025-02-01 00:26:09,249,15.59,1.44
2025-02-01 00:26:10,162,8.6,1.1
2025-02-01 00:26:10,141,80.0,5.3
2025-02-01 00:26:11,142,12.02,2.17
2025-02-01 00:26:11,144,27.26,5.07
2025-02-01 00:26:12,68,6.57,1.1
2025-02-01 00:26:12,107,17.0,2.63
2025-02-01 00:26:13,79,30.23,5.44
2025-02-01 00:26:13,162,8.6,0.7
2025-02-01 00:26:14,246,7.9,0.9
2025-02-01 00:26:14,79,56.9,14.14
2025-02-01 00:26:14,246,5.1,0.6
2025-02-01 00:26:14,231,12.1,1.98
2025-02-01 00:26:15,237,22.6,4.49
2025-02-01 00:26:15,244,12.54,2.7
2025-02-01 00:26:15,79,10.93,0.91
2025-02-01 00:26:17,48,8.6,1.44
2025-02-01 00:26:18,79,14.2,1.74
2025-02-01 00:26:19,238,21.1,4.38
